,project_link,title,description,card_category,amt_raised,days_left
63,https://www.indiegogo.com/projects/new-lexio-poker-mahjong-special-card-game/pica,"NEW LEXIO: Poker, Mahjong, Special Card Game",Introducing 18 Special Cards for Western Poker and Eastern Mahjong! A Thrilling Board Game!,Tabletop Games,"$26,854 USD raised 536%",
64,https://www.indiegogo.com/projects/oz-tarot/pica,Oz Tarot,A tarot deck from somewhere over the rainbow,Tabletop Games,"$12,412 USD raised 142%",
65,https://www.indiegogo.com/projects/do-as-satan-says-spinner-party-game/pica,Do As Satan Says: Spinner Party Game,A revealing game requiring players to do whatever the Satan Spinner dictates in order to keep a soul,Tabletop Games,$118 USD raised 18%,Ended
66,https://www.indiegogo.com/projects/dimgaard-vol-xxix-dnd-adventures/pica,Dimgaard Vol XXIX DnD Adventures,PDFs of seven 5th edition adventures and two supplements: GLD31 Wights CR0-20 and DGN6 NPCs Vol VI.,Tabletop Games,$413 USD raised 83%,Ended
67,https://www.indiegogo.com/projects/the-sandwich-series-playing-card-by-deckidea/pica,The Sandwich Series Playing Card by Deckidea,Make your own Sandwich Playing Card,Tabletop Games,"$129,104 HKD raised 214%",
68,https://www.indiegogo.com/projects/soul-shard-the-awakening/pica,Soul Shard: The Awakening,New Era of Role-Playing Games. Simplest rules/settings with unique game play experience.,Tabletop Games,$401 USD raised 0%,Ended
69,https://www.indiegogo.com/projects/sti-wars/pica,STI Wars,Help young people battle sexually transmitted infections with an entertaining and educational game.,Tabletop Games,£321 GBP raised 11%,Ended
70,https://www.indiegogo.com/projects/spotted-the-interactive-travel-game-for-kids/pica,Spotted  The Interactive Travel Game For Kids,No more bored kids in the backseat! Turn your regular journeys into fun travel games with Spotted.,Tabletop Games,"$8,306 USD raised 83%",Ended
71,https://www.indiegogo.com/projects/improv-against-normality/pica,Improv Against Normality,"Why be Normal? Unleash your Inner Child. Connect, Play, Laugh, Repeat.",Tabletop Games,"$5,396 USD raised 54%",Ended
72,https://www.indiegogo.com/projects/wan-wan-touch-the-boardgame/pica,Wan Wan Touch: The Boardgame,A 1-4 players street soccer game that illustrates the street game I played growing up in Nigeria!,Tabletop Games,$165 USD raised 0%,Ended
73,https://www.indiegogo.com/projects/dragons-of-afterlands-augmented-reality-board-game/pica,Dragons of Afterlands Augmented Reality Board Game,A groundbreaking immersive Augmented Reality board game that also builds your skills.,Tabletop Games,"£8,890 GBP raised 18%",Ended
74,https://www.indiegogo.com/projects/all-or-one-the-sacrifice-your-friends-game/pica,All or One: The Sacrifice Your Friends Game,A hidden role game where trapped players are tasked with agreeing to sacrifice one among themselves.,Tabletop Games,"$14,940 USD raised 100%",
75,https://www.indiegogo.com/projects/randice-dungeons-and-dragons-character-generator/pica,Randice: Dungeons And Dragons Character Generator,A dice set to end boring and predictable charcters and npcs in your tabletop rpg campaign!,Tabletop Games,$138 USD raised 28%,Ended
76,https://www.indiegogo.com/projects/treasures-of-singapore/pica,Treasures of Singapore,A gift of bonding,Tabletop Games,$331 USD raised 7%,Ended
77,https://www.indiegogo.com/projects/spirits-of-the-scent-oracle-deck/pica,Spirits of the Scent Oracle deck,An oracle deck of 36 cards to help us grow as we get to know the spirit of the essential oils.,Tabletop Games,£327 GBP raised 13%,Ended
78,https://www.indiegogo.com/projects/playing-cards-of-destiny--3/pica,Playing cards of Destiny,The first premium pack of playing cards made like a jewel,Tabletop Games,€294 EUR raised 59%,Ended
79,https://www.indiegogo.com/projects/misfit-rose-game-room/pica,Misfit Rose Game Room,"A premiere gaming facility in Indianapolis, Indiana.",Tabletop Games,"$2,040 USD raised 15%",Ended
80,https://www.indiegogo.com/projects/escape-from-darkmoor-keep/pica,Escape from Darkmoor Keep,"The highly-anticipated, second gamebook in the Savage Realms Legorian Kings Saga!",Tabletop Games,$198 USD raised 40%,Ended
81,https://www.indiegogo.com/projects/north-carolina-craft-brewery-poker-cards/pica,North Carolina Craft Brewery Poker Cards,First Ever North Carolina Craft Brewery Poker Cards Featuring 54 NC Craft Breweries!,Tabletop Games,$305 USD raised 15%,Ended
82,https://www.indiegogo.com/projects/the-legends-eureka--2/pica,The Legends Eureka,The Super-Fun Card Game About History's Greatest People!,Tabletop Games,$150 USD raised 0%,Ended
83,https://www.indiegogo.com/projects/post-apocaliptic-tabletop-3d-printable-terrain/pica,post apocaliptic tabletop 3d printable terrain,STL files for 3d printing and tabletop games,Tabletop Games,$176 USD raised 35%,Ended
84,https://www.indiegogo.com/projects/do-you-realize-how-much/pica,Do You Realize How Much?,"An engaging, fun and surprising card game about our human footprint",Tabletop Games,"€19,062 EUR raised 308%",
85,https://www.indiegogo.com/projects/trump-the-swamp-playing-cards/pica,Trump the Swamp Playing Cards,A standard 54 card deck with photos and info on Trump's cabinet picks and other government officials,Tabletop Games,$720 USD raised 36%,Ended
86,https://www.indiegogo.com/projects/robinson-crusoe-escape-from-despair-island/pica,"Robinson Crusoe, Escape From Despair Island","A dynamic game that puts you into Crusoe’s shoes, shipwrecked and stranded on an island.d",Tabletop Games,€145 EUR raised 29%,Ended
87,https://www.indiegogo.com/projects/what-the-what-the-party-game-reinvented/pica,What the What?! The party game: Reinvented,"A HILARIOUS party game for people who love technology, weird history & the risk of serious injury.",Tabletop Games,"$32,373 USD raised 403%",
