,project_link,title,description,card_category,amt_raised,days_left
937,https://www.indiegogo.com/projects/airodome-personal-atmosphere-device/pica,Airodome - Personal Atmosphere Device,"Wearable air-purifier. Safety, effortless breathing and active de-fogging",Travel & Outdoors,"$5,829 USD raised 58%",Ended
938,https://www.indiegogo.com/projects/beebu-so-lying-face-down-isnt-a-pain-in-the-neck/pica,Beebu - So lying face down isnt a pain in the neck,Beebu is a new pillow that lets you lie face down without the pain in the neck!,Travel & Outdoors,"$1,150 AUD raised 5%",Ended
939,https://www.indiegogo.com/projects/canna-campsites-bnb/pica,Canna Campsites & BnB,"Campsites and Tiny Homes for the Cannabis friendly Traveler. Canna Chef on-site, Nature Trails!",Travel & Outdoors,$0 USD raised 0%,Ended
940,https://www.indiegogo.com/projects/the-ultimate-beach-combo/pica,The Ultimate Beach Combo,The 2 must-haves to enjoy the beach smartly.  The best  beach shelter and the best beach towel.,Travel & Outdoors,$270 USD raised 4%,Ended
941,https://www.indiegogo.com/projects/doggy-gloves-l-pet-waste-glove-bags/pica,Doggy Gloves l Pet Waste Glove Bags,"Take care of your dogs business quickly and with ease!
Dog Lovers Must Have!",Travel & Outdoors,$0 USD raised 0%,Ended
942,https://www.indiegogo.com/projects/mi-portal-a-japon-chibi-guia-diario-y-agenda/pica,"Mi Portal a Japón. Chibi guía, diario y agenda.","Esta “pequeña guía” de Japón está dividida en lo que necesitas antes, durante y después de tu viaje.",Travel & Outdoors,€0 EUR raised 0%,Ended
943,https://www.indiegogo.com/projects/super-power-bank-with-ac-120w-output/pica,Super Power Bank With AC 120W Output,Solar Generator Portable Power Station,Travel & Outdoors,$0 HKD raised 0%,11 days left
944,https://www.indiegogo.com/projects/win-your-race-car/pica,WIN YOUR RACE CAR,WIN THE TRIUMPH TR7 V8 OF THE PANAMERICANA 2016 BY HELPING US TO BUILD IT,Travel & Outdoors,$0 USD raised 0%,Ended
945,https://www.indiegogo.com/projects/mosqui-natural-mosquito-repellent/pica,MOSQUI. Natural Mosquito Repellent.,The first Insect Repellent which is made to combat nature with nature.,Travel & Outdoors,$78 USD raised 1%,Ended
946,https://www.indiegogo.com/projects/the-smart-truck-assembly-tool/pica,The Smart Truck Assembly Tool,Introducing the world's best universal skateboard tool! Join us to help make this tool a reality!,Travel & Outdoors,$73 USD raised 0%,Ended
947,https://www.indiegogo.com/projects/show-your-humanity/pica,show your humanity,i want pepole to help me to get my dream,Travel & Outdoors,$0 USD raised 0%,Ended
948,https://www.indiegogo.com/projects/mass-domes-events-retreat-center/pica,Mass Domes- Events & Retreat Center,"MASS DOMES - Music, Arts, Spirituality & Sustainability Domes",Travel & Outdoors,$0 USD raised 0%,Ended
949,https://www.indiegogo.com/projects/we-want-to-change-hotel-booking-forever--2/pica,We want to change hotel booking forever,"Best for hoteliers, best for customers, it’s simple. Buy nights, at the cheapest prices",Travel & Outdoors,$0 AUD raised 0%,Ended
950,https://www.indiegogo.com/projects/veom-the-ultimate-eco-friendly-leggings/pica,VEOM - The Ultimate Eco-friendly Leggings,Sustainable performance leggings | Ethically made in Europe from recycled plastic,Travel & Outdoors,"£10,630 GBP raised 236%",
