,project_link,title,description,card_category,amt_raised,days_left
49,https://www.indiegogo.com/projects/forbidden--4/pica,FORBIDDEN,"A Hard Horror comic. High quality, pitch black, disturbing, blood-soaked, demented, uncompromising.",Comics,$416 CAD raised 83%,10 days left
50,https://www.indiegogo.com/projects/ed-gein-demon-hunter-issue-one/pica,ED GEIN: DEMON HUNTER - ISSUE ONE,Get Ready For The Ultimate Face-Off!,Comics,£444 GBP raised 67%,26 days left
51,https://www.indiegogo.com/projects/ryan-a-leonard-s-battle-blood-vol-3/pica,Ryan A Leonard's BATTLE BLOOD VOL.3,BATTLE BLOOD is action packed manga with great battles! Join Len as he fights his way to the truth.,Comics,$420 USD raised 84%,34 days left
52,https://www.indiegogo.com/projects/black-white-vol-2-man-vs-machine/pica,BLACK & WHITE VOL 2 -- MAN VS MACHINE,"In a world where law and order are often blurred to grey, justice can only be . . . Black & White!",Comics,"$88,023 USD raised 1,084%",
53,https://www.indiegogo.com/projects/bacchai--2/pica,Bacchai,Flavia de Vita's comic book concerning the tragedy of Euripides.,Comics,"€3,452 EUR raised 220%",
54,https://www.indiegogo.com/projects/billy-tucci-maria-sanapo-bring-back-miss-fury/pica,Billy Tucci & Maria Sanapo Bring Back Miss Fury!,Billy Tucci brings his art and passion for Miss Fury to a brand new graphic novel! #FURYSTRONG,Comics,"$113,334 USD raised 1,817%",
55,https://www.indiegogo.com/projects/the-dragon-guard/pica,The Dragon Guard,A jaw dropping tale of fantasy inspired by cartoons of the 80s and epic comics of the 90s!,Comics,"$54,861 USD raised 287%",
56,https://www.indiegogo.com/projects/silverline-christmas-special/pica,Silverline Christmas Special,Silverline characters experience Christmas stories!,Comics,$930 USD raised 170%,
57,https://www.indiegogo.com/projects/shotgun-samurai-vol-1--2/pica,Shotgun Samurai Vol 1,288 Pages of glorious Shotgun Samurai action!,Comics,"$9,318 USD raised 1,119%",
58,https://www.indiegogo.com/projects/blade-devil-ghosts-of-the-past-graphic-novel/pica,Blade Devil: Ghosts of the Past Graphic Novel,A warrior sacrifices her humanity to save her sister's soul,Comics,"$305,680 USD raised 39,383%",
59,https://www.indiegogo.com/projects/indie-deck-fire/pica,INDIE DECK FIRE,Collectible Trading Cards For Indie Comic Characters!,Comics,"$2,661 USD raised 148%",Ended
60,https://www.indiegogo.com/projects/the-napalm-brothers-issue-3/pica,The Napalm Brothers Issue #3,The Outlaw DB Cooper -- Get the last installment of a 3-book story arc.,Comics,"$1,309 USD raised 246%",
61,https://www.indiegogo.com/projects/glyn-in-monster-land--2/pica,Glyn in Monster Land,48 pages of comedy-adventure about a gang of monsters who rebel against their evil masters!,Comics,"€4,634 EUR raised 101%",
62,https://www.indiegogo.com/projects/monster-hospital-issue-1/pica,MONSTER HOSPITAL - Issue #1,Monsters Are People Too. MH is a horror/comedy comic about seeing people for who they are.,Comics,"$1,175 USD raised 24%",25 days left
63,https://www.indiegogo.com/projects/nosfero-the-crypt-walker-comic-book-first-issue/pica,NOSFERO: The Crypt Walker! Comic Book FIRST ISSUE!,"A full-color adventure/horror COMIC BOOK! Introducing ""Nosfero: The Crypt Walker!""",Comics,"$7,495 USD raised 150%",4 days left
64,https://www.indiegogo.com/projects/ninety-four-ragetality-s-war-1/pica,NINETY FOUR: RAGETALITY'S WAR #1,"The ALL-NEW Time Traveling, Action Packed, Nostalgia Fused Adventure featuring Ragetality and Co.",Comics,"$31,623 USD raised 532%",
65,https://www.indiegogo.com/projects/beyond-the-last-war-graphic-novel-vol-1/pica,Beyond the Last War Graphic Novel Vol #1,"A dystopian, post-apocalyptic adventure series!",Comics,"$1,094 USD raised 91%",7 days left
66,https://www.indiegogo.com/projects/downcast-3-submerged/pica,DOWNCAST 3: Submerged,An ancient force surfaces to wage war on the invisible gods in the flying city of Strata.,Comics,"$46,181 USD raised 827%",Ended
67,https://www.indiegogo.com/projects/saving-the-world-6-comicbook/pica,Saving the World #6 Comicbook,Kierra & Nora team up with Hobo-Girl to take on the grotesque subterranean threat of Hive Mother!,Comics,$700 USD raised 140%,
68,https://www.indiegogo.com/projects/beardzzerker-1-a-parody-of-keanu-reeves-brzrkr/pica,BEARDZZERKER #1 - A PARODY OF KEANU REEVES' BRZRKR,HE'S A RIPPED VAN WINKLE HEAVY METAL WARRIOR awakened to right the modern world's wrongs!,Comics,"$9,731 USD raised 113%",
69,https://www.indiegogo.com/projects/graham-nolan-s-alien-alamo/pica,Graham Nolan's: ALIEN ALAMO,A father and son battle to save the world as well as their relationship in 1957 Texas!,Comics,"$120,816 USD raised 470%",
70,https://www.indiegogo.com/projects/mary-machinegun-issue-2/pica,Mary Machinegun Issue 2,Mary is hunted not only by werewolves - but now her own order!,Comics,$960 USD raised 192%,Ended
71,https://www.indiegogo.com/projects/infinitale-chronicles-the-war-of-the-trees-1/pica,Infinitale: Chronicles - The War of the Trees #1,"The first comic book in an epic saga, presented in 50 full-color pages! See how it all began!",Comics,"$4,331 USD raised 217%",
72,https://www.indiegogo.com/projects/yuki-no-hitodama-2-fuoco-fatuo-di-neve-2-novel/pica,Yuki No Hitodama 2 - Fuoco Fatuo di Neve 2 & Novel,"Secondo atto della saga: Alba di Camelie, insieme alla prima Novel ambientata 10 anni dopo.",Comics,"€2,243 EUR raised 90%",13 days left
73,https://www.indiegogo.com/projects/war-party--3/pica,WAR PARTY,Colonials fight to rescue an abducted child after receiving powers from a tribe of skin-walkers.,Comics,"$50,411 USD raised 143%",
74,https://www.indiegogo.com/projects/gail-simone-walter-geovani-red-sonja-special/pica,Gail Simone & Walter Geovani Red Sonja Special!,The Landmark Creators Return With A Special Limited-Edition Celebration of Red Sonja #1!,Comics,"$10,936 USD raised 2,187%",Ended
75,https://www.indiegogo.com/projects/only-death-can-save-us-book-2-techstone/pica,Only Death Can Save Us - Book 2 - Techstone,Dee & Chrissy return from the beyond to find a resurgent evil and millions of missing human souls.,Comics,"£5,715 GBP raised 572%",24 days left
76,https://www.indiegogo.com/projects/the-manna-chronicles--3/pica,THE MANNA CHRONICLES,JOIN THE QUEST! To save two Worlds.,Comics,$260 CAD raised 5%,28 days left
77,https://www.indiegogo.com/projects/alterna-comics-fall-2021-pre-orders-now-indemand/pica,Alterna Comics FALL 2021 Pre-Orders: Now InDemand!,The Best Deal in Comics just got BETTER! 10 New Issues for $25 PLUS Bonus Campaign Exclusives!,Comics,"$26,422 USD raised 1,265%",
78,https://www.indiegogo.com/projects/shinobi-sasquatch-book-one/pica,Shinobi Sasquatch: Book One,A master ninja werewolf bigfoot must thwart an evil cult's scheme to enslave the Pacific Northwest.,Comics,"$83,518 USD raised 215%",
79,https://www.indiegogo.com/projects/the-bogre-southern-gothik/pica,The Bogre: Southern Gothik,The sequel to the cult hit The Bogre. Join Sheriff Hank Tate as he searches for the killer Mr. Crow.,Comics,$408 USD raised 82%,Ended
80,https://www.indiegogo.com/projects/the-saints/pica,The Saints,A world-renowned archaeologist falls down the rabbit hole and into the crosshairs of dangerous foes.,Comics,"$20,255 USD raised 3,298%",
81,https://www.indiegogo.com/projects/nephilim-squadron-volume-1/pica,"Nephilim Squadron, Volume 1",A Mind Bending Hard Science Fantasy Graphic Novel.,Comics,"$2,712 USD raised 512%",
82,https://www.indiegogo.com/projects/doomkicker/pica,DOOMKICKER,"From the creator of Earthworm Jim, Doug TenNapel & Elliot Fernandez! A Supernatural Tale of Suspense",Comics,"$61,205 USD raised 952%",
83,https://www.indiegogo.com/projects/disintegrationstreet-vol-2/pica,DisintegrationStreet Vol.2,The next instalment! 69 pages all colored traditionally and more affordable than ever.,Comics,"$4,248 USD raised 850%",4 days left
84,https://www.indiegogo.com/projects/tadhya-graphic-novel/pica,Tadhya Graphic Novel,SORCERY! MURDER! BETRAYAL!  Tadhya is caught in the middle of the workings of Witches and Kings!,Comics,"$62,872 USD raised 5,308%",
85,https://www.indiegogo.com/projects/the-adventures-of-tail-less-in-outer-space/pica,The Adventures of Tail-less in Outer Space!,The Complete Tail-less Collection! Containing everything Tail-less in one Collected Edition!,Comics,"£4,563 GBP raised 213%",
86,https://www.indiegogo.com/projects/slaughterville-graphic-novel-the-beast-within/pica,Slaughterville Graphic Novel: The Beast Within!,A graphic novel based on the award winning board game series Slaughterville!,Comics,$554 USD raised 111%,29 days left
87,https://www.indiegogo.com/projects/claptrap-movie-spoofs-in-a-classic-humorous-vein/pica,CLAPTRAP: Movie spoofs in a classic humorous vein!,Longtime MAD Magazine creators Desmond Devlin and Tom Richmond want to keep the parody genre alive!,Comics,"$74,822 USD raised 149%",
88,https://www.indiegogo.com/projects/red-eyes-2/pica,RED EYES 2,Elite Hunters are after the heroes with a strange formidable weapon. A vial of pure obsidian fire!,Comics,"Fr 4,841 CHF raised 116%",
89,https://www.indiegogo.com/projects/tragedy--2/pica,Tragedy,"Tragedy 1: Assassin faces inner demons, rival mobs, and meta-humans!",Comics,"$1,839 USD raised 345%",
90,https://www.indiegogo.com/projects/the-vigilantes-volume-one/pica,The Vigilantes: Volume One,The Vigilantes is an action-packed superhero comic told in 48-page graphic novel volumes.,Comics,$522 USD raised 15%,27 days left
91,https://www.indiegogo.com/projects/mavrics-origins-vol-1/pica,MAVRICS: Origins Vol 1,"In this sci-fi epic, elite pilots in robotic combat suits wage war on the battlefield of tomorrow.",Comics,"$27,785 USD raised 5,200%",
92,https://www.indiegogo.com/projects/rainy-road-a-la-carte/pica,RAINY ROAD A LA CARTE!,"3 comics printed and ready to ship to you: Neotheric, six:eight and Book of Legend!",Comics,$124 USD raised 25%,Ended
93,https://www.indiegogo.com/projects/cluster-fudge-two/pica,Cluster Fudge Two,"Cluster's demise is inevitable, but a demise isn’t always the end.",Comics,$515 USD raised 103%,4 days left
94,https://www.indiegogo.com/projects/death-death-death/pica,DEATH DEATH DEATH,"A sci-fi, fantasy, graphic novel about the family unit, survival and war.",Comics,"$15,892 USD raised 311%",
95,https://www.indiegogo.com/projects/cardinal-book-1-cult-punishment-graphic-novel/pica,CARDINAL BOOK 1: CULT & PUNISHMENT Graphic Novel,"Murder Cults, Crime Lords, and an old Superhero trying to keep it all together. 84+ Page comic.",Comics,"$1,635 USD raised 55%",Ended
96,https://www.indiegogo.com/projects/dig-two-graves-graphic-novel/pica,Dig Two Graves: Graphic Novel,"After the brutal murder of her family, Miranda Stone is left with a  desire for revenge.",Comics,"$4,040 USD raised 747%",
97,https://www.indiegogo.com/projects/fragaboom-s-black-flag-pineapple-perception-comic/pica,FragaBoom's BLACK FLAG: Pineapple Perception Comic,"The return of BLACK FLAG, protecting the Earth, One World at a Time.",Comics,"$221,286 USD raised 3,302%",
98,https://www.indiegogo.com/projects/eternal-armor/pica,Eternal Armor,A mysterious robot discovered decades ago draws an ancient conflict to Earth for the final battle.,Comics,"$10,840 USD raised 611%",
99,https://www.indiegogo.com/projects/average-joe-1-3/pica,AVERAGE JOE 1-3,Follow Max as his Average life in the superhero town Frost City gets turned upside down.,Comics,$62 USD raised 12%,27 days left
