,project_link,title,description,card_category,amt_raised,days_left
111,https://www.indiegogo.com/projects/lie-down-with-dogs-get-up-with-fleas-a-short-film/pica,Lie Down With Dogs Get Up With Fleas: A Short Film,"Odyssey of a widowed mothers eccentric and mysterious group therapy sessions, written by Kyle Kulla.",Film,"$2,291 CAD raised 21%",54 days left
112,https://www.indiegogo.com/projects/mudcat--4/pica,MUDCAT,A former high school baseball star gives his dream of playing in the Major Leagues one last shot.,Film,"$2,540 USD raised 25%",28 days left
113,https://www.indiegogo.com/projects/say-something--3/pica,Say Something,A short film following a young woman who faces the consequences of her actions.,Film,"$1,700 CAD raised 55%",6 hours left
114,https://www.indiegogo.com/projects/mimic-a-usc-junior-student-film/pica,Mimic - A USC Junior Student Film,"Cecilia, a young actress, becomes obsessed with the idea of becoming as successful as her sister.",Film,"$1,300 USD raised 100%",3 days left
115,https://www.indiegogo.com/projects/loss-of-control-pilot-fundraiser/pica,Loss of Control Pilot Fundraiser,UMN student production fund,Film,$105 USD raised 21%,58 days left
116,https://www.indiegogo.com/projects/lady-scout-cookies-short-film/pica,Lady Scout Cookies Short Film,A highschool senior attempts to change her image by selling drugs through the annual cookie campaign,Film,"$3,695 USD raised 46%",12 days left
117,https://www.indiegogo.com/projects/searching-for-goddess/pica,Searching for Goddess,Ready to be part of a life-altering and awakening journey?,Film,"$2,354 USD raised 4%",7 days left
118,https://www.indiegogo.com/projects/cashout-short-film/pica,Cashout - Short Film,Welcome to the crowdfunding page for Andres Monsalves's new short film Cashout,Film,$30 USD raised 1%,38 days left
119,https://www.indiegogo.com/projects/a-rock-35-miles-east/pica,A Rock 35 Miles East,A World War 2 Horror Adventure like no other!,Film,$670 USD raised 22%,27 days left
120,https://www.indiegogo.com/projects/john-sunshine-s-lost-rock-n-roll-tapes-tv-pilot/pica,John Sunshine's Lost Rock 'n' Roll Tapes TV Pilot,International award-winning 1970s-inspired Horror/Dark Comedy TV Pilot seeks funds for production.,Film,$365 USD raised 2%,18 days left
121,https://www.indiegogo.com/projects/yr-wyddfa-snowdon24-2022/pica,Yr Wyddfa - Snowdon24 2022,"A feature documentary exploring why 2 men are training to run up a mountain, 10 times in 24hrs.",Film,£119 GBP raised 12%,56 days left
122,https://www.indiegogo.com/projects/foster/pica,Foster,"A short film exploring family, loss, and competitive grieving.",Film,"$8,445 CAD raised 48%",6 days left
123,https://www.indiegogo.com/projects/muse-a-female-driven-thriller/pica,MUSE: a female-driven thriller,We're raising money to produce the award winning script for the female-driven horror short MUSE.,Film,$20 USD raised 0%,58 days left
124,https://www.indiegogo.com/projects/babyface-short-film/pica,Babyface - Short Film,A Boston University senior thesis film exploring the dynamics of sisterhood and adolescence.,Film,"$3,546 USD raised 118%",28 days left
125,https://www.indiegogo.com/projects/papergirl-a-trans-horror-short-film/pica,Papergirl - a Trans Horror Short Film,A terrifying odyssey through dysphoria and metamorphosis written and directed by Jack Warren.,Film,"$4,801 USD raised 80%",22 days left
126,https://www.indiegogo.com/projects/to-the-moon-a-short-film--2/pica,TO THE MOON -A short film,A story about a family and  a legendary short squeeze,Film,$155 CAD raised 5%,24 days left
127,https://www.indiegogo.com/projects/extro-introverted-student-film/pica,Extro-Introverted Student Film,"""Extro-Introverted"" is a short film in development by Towson University students.",Film,"$1,046 USD raised 45%",9 days left
128,https://www.indiegogo.com/projects/glimpse-a-short-film/pica,Glimpse - A Short Film,A film about a couple who see a vision of their future and it's not what they expected.,Film,"$3,255 USD raised 65%",7 days left
129,https://www.indiegogo.com/projects/goin-up/pica,Goin' Up,Short Film: A Crime Thriller with hints of romance set in the near future.,Film,"$1,920 USD raised 5%",Ended
130,https://www.indiegogo.com/projects/dye-a-short-film-by-claire-stevens/pica,DYE - A short film by Claire Stevens,Don't mess with perfection.,Film,$433 USD raised 43%,20 days left
131,https://www.indiegogo.com/projects/down-the-shore-tv-series/pica,Down The Shore TV Series,The Next Great Mob Series...Just Became Reality!!!,Film,"$17,187 USD raised 34%",30 days left
132,https://www.indiegogo.com/projects/get-out-more-student-thesis-film/pica,'Get Out More' Student Thesis Film,"An NYU student thesis film about friendship, betrayal, and the audacity of man.",Film,$852 USD raised 43%,17 days left
133,https://www.indiegogo.com/projects/the-psychologist-2021/pica,The Psychologist 2021,"An indie feature film rooted in satire and absurd humor, shot in Kyiv, Ukraine and completed in LA.",Film,"$2,015 USD raised 75%",15 days left
134,https://www.indiegogo.com/projects/close-to-the-edge-independent-feature-film/pica,Close To The Edge - Independent Feature Film,Help us release our 2021 art house feature film!,Film,"$1,810 CAD raised 121%",19 days left
135,https://www.indiegogo.com/projects/tadap/pica,Tadap,A dance-drama film that aims to showcase the heartbreaking reality behind child marriage in India.,Film,"$1,170 USD raised 12%",25 days left
136,https://www.indiegogo.com/projects/shiori-queer-short-film/pica,Shiori - Queer Short Film,Ο νέος κόσμος ψηλαφίζει στα τυφλά πάνω στη σκιά του εγωισμού και της μη αποδοχής μας.,Film,"€1,480 EUR raised 13%",27 days left
137,https://www.indiegogo.com/projects/obstacle-corpse-a-horror-comedy/pica,Obstacle Corpse - A Horror Comedy,A teen out to prove herself to her dad stumbles into the world’s most terrifying obstacle course.,Film,"$12,597 USD raised 42%",4 days left
138,https://www.indiegogo.com/projects/just-one-yesterday-a-short-film/pica,"Just One Yesterday, a short film",What would you change if you re-lived one day? How would you change if you re-lived them all?,Film,"$7,342 USD raised 92%",25 days left
139,https://www.indiegogo.com/projects/maker-s-craft-short-film/pica,Maker's Craft - Short Film,"An ambitious and experimental short film about love, empathy, and art. A rather unique form of art.",Film,"$2,815 USD raised 113%",Ended
140,https://www.indiegogo.com/projects/the-barn-part-ii-80s-horror-feature-film-sequel/pica,The Barn Part II - 80s Horror Feature Film Sequel,Help continue our Halloween tale in The Barn Part II!,Film,"$53,554 USD raised 106%",
