,project_link,title,description,card_category,amt_raised,days_left
46,https://www.indiegogo.com/projects/joola-infinity-app-controlled-table-tennis-robot/pica,JOOLA Infinity: App-Controlled Table Tennis Robot,App-Controlled Smart Table Tennis Training Robot,Health & Fitness,"$169,558 USD raised 2,196%",
47,https://www.indiegogo.com/projects/squeaky-clean-feet/pica,Squeaky Clean Feet,The Most Advanced Aquatic Foot Care Solution,Health & Fitness,"$13,076 USD raised 110%",
48,https://www.indiegogo.com/projects/fat-iron-iron-off-stubborn-fat-stretch-marks/pica,Fat Iron: Iron off stubborn fat & stretch marks,World's 1st FDA cleared & clinically tested home use device that TRULY IRONS OFF FAT!,Health & Fitness,"$1,720,329 USD raised 8,753%",
49,https://www.indiegogo.com/projects/bodyfly-1-device-to-workout-every-muscle-at-home/pica,BodyFly: 1 Device to Workout Every Muscle at Home,250+ exercises. 200 lbs resistance. 1 compact device. Best at-home strength training money can buy.,Health & Fitness,"$28,777 USD raised 186%",
50,https://www.indiegogo.com/projects/geo-unlock-the-healing-power-from-graphene/pica,GEO - Unlock The Healing Power From Graphene,Take charge of your pain with natural deep-penetrating relief made from Graphene,Health & Fitness,"$85,615 USD raised 506%",
51,https://www.indiegogo.com/projects/dr-quorum-your-smile-has-never-been-brighter/pica,Dr. Quorum: Your Smile Has Never Been Brighter,"Created by dentists, fiber optics meets an electric toothbrush for maximized teeth whitening results",Health & Fitness,"$134,939 USD raised 1,313%",Ended
52,https://www.indiegogo.com/projects/everyone-s-home-fitness-solution-longship-home-fit/pica,Everyone's Home Fitness Solution LONGSHIP HOME-FIT,"Easy & Fun Fitness, feeling like walking on Mars (38% of Earth Gravity), but Remarkably Effective !",Health & Fitness,"$12,159 USD raised 206%",
53,https://www.indiegogo.com/projects/building-ride-community-mobile-apps/pica,Building Ride Community Mobile Apps,"Apple/iOS and Android apps for skaters, longboarders, cyclists, mountain bikers, and more.",Health & Fitness,$170 USD raised 3%,Ended
54,https://www.indiegogo.com/projects/neck-pain-gone/pica,Neck Pain... GONE!,Achieve a Strong Pain Free Neck & Perfect Posture... in just “ONE MINUTE PER DAY”,Health & Fitness,"$58,841 AUD raised 185%",
55,https://www.indiegogo.com/projects/the-world-s-lightest-reusable-nano-mask/pica,"The World’s Lightest, Reusable, Nano Mask",World's Lightest | Reusable up to 5 times | ≥ 99% Superior Filtration l PM0.075 Efficient protection,Health & Fitness,"$108,492 HKD raised 103%",
56,https://www.indiegogo.com/projects/knotty-roller/pica,Knotty Roller,"The Most Versatile, Travel Essential 6-in-1 Foam Roller.",Health & Fitness,"$54,675 USD raised 262%",
57,https://www.indiegogo.com/projects/oralucent-the-advanced-phototherapy-toothbrush/pica,Oralucent - The Advanced Phototherapy Toothbrush,Therapeutic Red and Blue Light Combine and Shine to Deliver a Whole New Level of Clean & Bright.,Health & Fitness,"$69,385 USD raised 234%",
58,https://www.indiegogo.com/projects/air6plus-space-tech-purify-air-without-waste/pica,AIR6Plus: Space Tech Purify Air Without Waste,"Sanitize air down to 0.001um for 360 sqft no ozone and waste. Quiet, safe, eco and cost friendly",Health & Fitness,"$94,770 USD raised 773%",
59,https://www.indiegogo.com/projects/jtf-viking-army-ogv-design--2/pica,JTF Viking Army OGV Design,Introducing the JTF Viking Army OGV design -- don this shirt and be a part of something stronger.,Health & Fitness,$475 USD raised 95%,
60,https://www.indiegogo.com/projects/encompass-brush-smarter-better-faster/pica,"Encompass - Brush Smarter, Better & Faster",Flawlessly brush your teeth in under 20 seconds & eliminate user error.,Health & Fitness,"$451,382 USD raised 1,281%",
61,https://www.indiegogo.com/projects/jawlineme-jaw-exercise-ball/pica,JawlineMe - Jaw Exercise Ball,"JawlineMe - Tone and Define your Jawline, Bring Back your Youthful Look",Health & Fitness,$597 USD raised 111%,
62,https://www.indiegogo.com/projects/freebike-gamified-studio-cycling-at-your-home/pica,Freebike: Gamified Studio Cycling At Your Home,22'' Rotating Touchscreen|World Class Instructors|All Access Membership|Vibe-Synced Special Effects,Health & Fitness,"$20,676 USD raised 207%",
63,https://www.indiegogo.com/projects/the-wunderbrush-for-gums-ideal-care-for-gums/pica,The WUNDERBRUSH for GUMS - ideal care for gums!,Inspired by COVID-19 being NINE TIMES more fatal in those with gum disease. Get your gums HEALTHIER!,Health & Fitness,$818 USD raised 131%,
64,https://www.indiegogo.com/projects/pocket-monkii-2-a-gym-in-your-pocket--2/pica,POCKET MONKII 2 - A Gym in your Pocket,"The Ultra-Portable Workout Device for Gym Haters, Travelers, WFHers and Outdoors Lovers.",Health & Fitness,"$536,768 USD raised 1,051%",
65,https://www.indiegogo.com/projects/contakids-cards-a-movement-game-for-families/pica,ContaKids Cards: A Movement Game for Families,A fun and interactive movement card game for 3-6 yr children and their parents to play together,Health & Fitness,"£5,261 GBP raised 158%",
66,https://www.indiegogo.com/projects/wondertool-multifunction-cleaner-virus-combat/pica,WONDERTOOL - Multifunction Cleaner & Virus Combat,"WONDERTOOL™/// washes quickly without detergent/// cleans everything, even the virus around",Health & Fitness,"$43,521 USD raised 107%",
67,https://www.indiegogo.com/projects/hemvr-turn-boring-indoor-cycling-into-a-vr-ride/pica,hemVR: Turn boring indoor cycling into a VR ride,Turn any indoor biking into a VR adventure. Get on an interactive getaway without leaving home.,Health & Fitness,"Kr 140,103 SEK raised 811%",
68,https://www.indiegogo.com/projects/invest-in-booty-gains-studio-thiccness-launch/pica,Invest in Booty Gains: Studio Thiccness Launch,New Fitness Brand Seeking to get Women Thicc in the Weight Room-One Meme at a Time!,Health & Fitness,"$1,248 USD raised 2%",Ended
69,https://www.indiegogo.com/projects/thermgo-most-portable-thermometer-for-smartphones/pica,ThermGo: Most Portable Thermometer For Smartphones,Non-Contact Measurement | Instant Reading | Multi-User Friendly | Childcare Support| In-app Tracking,Health & Fitness,"$142,601 USD raised 3,539%",
70,https://www.indiegogo.com/projects/vrtx-mesh/pica,VRTX MESH,The Next Step in Fitness Band Evolution,Health & Fitness,"$13,792 USD raised 486%",
71,https://www.indiegogo.com/projects/yohuda-shelo-knee-compression-leggings/pica,YOHUDA SheLo knee compression leggings,"Innovative-Inspired Design | SheLo Patent & Design-pending, Legging Built-in Knee Compression",Health & Fitness,£120 GBP raised 1%,33 days left
72,https://www.indiegogo.com/projects/realabsolution-core-fitness-trainer/pica,RealABSolution Core Fitness Trainer,"RealABSolution not only hits every angle of your core, it hits every angle in the market!",Health & Fitness,"$5,635 USD raised 6%",Ended
73,https://www.indiegogo.com/projects/praxis-yoga-opening-fundraiser/pica,Praxis Yoga Opening Fundraiser,Help Praxis Yoga help you! Nab pre-opening package prices and merch to get us going!,Health & Fitness,"$13,008 USD raised 65%",Ended
74,https://www.indiegogo.com/projects/waatr-world-s-first-4d-purification-system/pica,WAATR: World's First 4D Purification System,High-dose UVC for sterilization + State of the art filter cartridge system,Health & Fitness,"$142,849 USD raised 1,452%",
75,https://www.indiegogo.com/projects/checkit-off-grid-survival-health-assistant/pica,Checkit Off-Grid : Survival Health Assistant,Talking health assistant that works completely offline. Built-in emergency radio. FDA-cleared.,Health & Fitness,"$1,296 USD raised 59%",20 days left
76,https://www.indiegogo.com/projects/dougo-s-sleep-mood-energy-enhancing-eyewear/pica,"Dougo's - Sleep, Mood & Energy Enhancing Eyewear","Blue-light-blocking glasses that reduce stress, improve sleep and allow you to perform better.",Health & Fitness,"£11,557 GBP raised 133%",Ended
77,https://www.indiegogo.com/projects/in-home-fight-coach-robot-the-rxt-1/pica,In-Home Fight Coach Robot: The RXT-1,"World's 1st robotic striking coach. Improve reflexes, cognitive processing, and cardio fitness.",Health & Fitness,"$369,054 USD raised 524%",
78,https://www.indiegogo.com/projects/cardlax-2-0-portable-massager-fits-in-your-wallet/pica,Cardlax 2.0: Portable Massager Fits in Your Wallet,"A thin, lightweight and portable EMS device that has 8 stimulation modes and 10 intensity levels.",Health & Fitness,"$180,758 USD raised 16,973%",
79,https://www.indiegogo.com/projects/stemoscope-pro-the-wireless-stethoscope-for-doctor/pica,Stemoscope PRO-The Wireless Stethoscope For Doctor,A Tri-Wireless-Mode Noise Cancelling stethoscope lets you auscultate patients Safely and Clearly,Health & Fitness,"$174,367 USD raised 4,410%",
