,project_link,title,description,card_category,amt_raised,days_left
75,https://www.indiegogo.com/projects/turning-point--8/pica,Turning Point,"British theatre premiere of German play Turning Point, staged by award winning company 1st Framework",Dance & Theater,£525 GBP raised 5%,Ended
76,https://www.indiegogo.com/projects/since-maggie-went-away-goes-to-edinburgh-fringe/pica,Since Maggie Went Away goes to Edinburgh Fringe!,"High impact, socially conscious theatre heads to the Edinburgh Fringe. Help us get there!",Dance & Theater,€720 EUR raised 12%,Ended
77,https://www.indiegogo.com/projects/help-us-to-open-a-theatre/pica,Help us to open a theatre,We need additional funding to buy equipment for small theater in Vilnius city center,Dance & Theater,€409 EUR raised 8%,Ended
78,https://www.indiegogo.com/projects/danza-en-america-el-proyecto-de-arias-luciana/pica,Danza en America : el Proyecto de Arias Luciana,Voy a ir a Estados Unidos esta primavera. Necesito tu ayuda para llevar a cabo mi proyecto de Danza.,Dance & Theater,$12 USD raised 1%,Ended
79,https://www.indiegogo.com/projects/she-is-a-problem-at-as220/pica,She Is A Problem at AS220,"She Is A Problem is an immersive, original theatre experience and a critical look at art and women.",Dance & Theater,"$1,335 USD raised 45%",Ended
80,https://www.indiegogo.com/projects/support-athens-children-s-ballet/pica,Support Athens Children's Ballet!,Support Athens Children's Ballet Scholarships & Performances!,Dance & Theater,€950 EUR raised 32%,Ended
81,https://www.indiegogo.com/projects/flacc-2015/pica,FLACC 2015,The 2nd Annual Festival of Latin American Contemporary Choreographers needs your support!,Dance & Theater,"$1,190 USD raised 15%",Ended
82,https://www.indiegogo.com/projects/kinection-dance-project-debut-evening-length-show/pica,Kinection Dance Project Debut Evening Length Show!,Kinection Dance Project - Provoking Human Connection Through Dance. Be a part of the debut!,Dance & Theater,"$4,155 USD raised 71%",Ended
83,https://www.indiegogo.com/projects/every-28-hours/pica,Every 28 Hours,One-Minute plays from playwrights and theaters all over the US about the new Civil Rights Movement,Dance & Theater,"$4,890 USD raised 49%",Ended
84,https://www.indiegogo.com/projects/the-road-to-paradise/pica,The Road to Paradise,"Women and children bear the brunt of war. Make sure their voices are heard, and this story is told.",Dance & Theater,"$9,180 CAD raised 31%",Ended
85,https://www.indiegogo.com/projects/you-me-the-devil-makes-3/pica,You & Me & The Devil Makes 3,"A play about love, friendship, mental health and what it is to be a young person in London today.",Dance & Theater,"£1,035 GBP raised 52%",Ended
86,https://www.indiegogo.com/projects/the-power-of-one-the-next-step/pica,The Power of One: The Next Step,I'm telling my story in a one person show to inspire you to live the story that fits you.,Dance & Theater,$70 USD raised 3%,Ended
87,https://www.indiegogo.com/projects/all-is-fine-in-sunny-florida-at-frigid-fest/pica,All is Fine in Sunny Florida! at FRIGID FEST,"Fan of ""Florida Man""?  We have a crazy play all about ""Florida Man"" SUPPORT US!",Dance & Theater,$50 USD raised 4%,Ended
88,https://www.indiegogo.com/projects/david-s-off-to-the-edinburgh-fringe/pica,David's off to the Edinburgh Fringe.,Help me spread some love at the Edinburgh Fringe with my solo show CELEBRITY LOVE LETTERS.,Dance & Theater,£510 GBP raised 51%,Ended
89,https://www.indiegogo.com/projects/31-comedie-musicale/pica,31 - Comédie musicale,"Les 31 décembre de 4 amis, de 1979 à 1999. Une comédie musicale sur l'amitié et le temps qui passe.",Dance & Theater,"€2,740 EUR raised 34%",Ended
90,https://www.indiegogo.com/projects/ctp-s-inaugural-season-fundraiser/pica,CTP's Inaugural Season Fundraiser,CTP creates spaces where collaborative creation can take place in the theatre. Come play with us!,Dance & Theater,$65 USD raised 1%,Ended
91,https://www.indiegogo.com/projects/the-messiah-complex/pica,The Messiah Complex,TMC is a black queer origin story about the legacy of the Panthers in the age of crack.,Dance & Theater,"$2,400 USD raised 24%",Ended
92,https://www.indiegogo.com/projects/holding-on--5/pica,'Holding On',"SUPPORT our dance piece exploring grief in two parts, & providing professionals more opportunities",Dance & Theater,"€5,628 EUR raised 56%",Ended
93,https://www.indiegogo.com/projects/macbeth3-alchemy-with-lisa-wolpe/pica,MACBETH3 & ALCHEMY with Lisa Wolpe,Two stunning one-hour Shakespeariences with a supernatural sizzle and a serious gender flip.,Dance & Theater,"$1,746 USD raised 12%",Ended
94,https://www.indiegogo.com/projects/dublin-rising-a-new-musical/pica,Dublin Rising: A New Musical,"A new musical about the everyday women involved in 1916 Easter Rising in Dublin, Ireland.",Dance & Theater,$402 USD raised 3%,Ended
95,https://www.indiegogo.com/projects/harry-and-the-thief-at-the-strand-theater--2/pica,Harry and the Thief at the Strand Theater !,"Help the Strand produce ""Harry and the Thief"" - a play about Harriet Tubman, time travel, and guns!",Dance & Theater,"$1,808 USD raised 72%",Ended
96,https://www.indiegogo.com/projects/images-remembrances-of-the-holocaust/pica,Images: Remembrances of the Holocaust,"A powerful one-woman show about Holocaust survivor and Anne Frank step-sister, Eva Schloss.",Dance & Theater,$311 USD raised 41%,Ended
97,https://www.indiegogo.com/projects/bring-my-play-that-s-my-moonbeam-to-fringeny-16/pica,Bring my play 'That's My Moonbeam!' to FRINGENY'16,"In the Arizona desert, five people boldly explore love and escapism and potentially the galaxy.",Dance & Theater,"$1,320 USD raised 19%",Ended
98,https://www.indiegogo.com/projects/wandering-movers-dance-collective/pica,wandering movers dance collective,come wander with us. #wanderGOGO,Dance & Theater,$375 USD raised 21%,Ended
99,https://www.indiegogo.com/projects/ze-queer-as-f-ck--2/pica,Ze: queer as f*ck!,"A comedy about sex, gender, and one queer's parade of labels and identities on their way to pride.",Dance & Theater,$808 USD raised 54%,Ended
100,https://www.indiegogo.com/projects/aberystwyth-mon-amour-the-play/pica,Aberystwyth Mon Amour - the play,A stage adaptation by Malcolm Pryce of his Welsh noir comedy crime novel. Touring Wales this Autumn.,Dance & Theater,"£3,710 GBP raised 74%",Ended
101,https://www.indiegogo.com/projects/get-people-of-the-eye-to-edinburgh-fringe-festival/pica,Get People of the Eye to Edinburgh Fringe Festival,"Help us share our high quality, innovative, creatively accessible theatre with the world!",Dance & Theater,£887 GBP raised 25%,Ended
102,https://www.indiegogo.com/projects/tall-tales-an-evening-of-dance-with-choreojoey/pica,Tall Tales: An evening of dance with ChoreoJoey,"Aesop, Anansi, Appleseed, A far sky, & A Mosquito that buzzes. Childhood tales, redefined.",Dance & Theater,$680 USD raised 5%,Ended
103,https://www.indiegogo.com/projects/lena-a-moment-with-a-lady-off-bway-bound/pica,LENA: A Moment With A Lady - Off-Bway Bound!!,"Help ""LENA"" get to the place where dreams become reality! BROADWAY! Well, OFF-BROADWAY!",Dance & Theater,"$1,148 USD raised 10%",Ended
104,https://www.indiegogo.com/projects/help-bring-ernest-shackleton-back-to-life/pica,Help Bring Ernest Shackleton Back to Life!,"Like Shackleton himself, our musical has heroically endured for 10 years. Support our NYC opening!",Dance & Theater,"$11,451 USD raised 82%",Ended
105,https://www.indiegogo.com/projects/transit/pica,TRANSIT,"Help support Theatre Iridescence's production of ""TRANSIT""
- Coming to you July 2017",Dance & Theater,"$2,430 USD raised 97%",Ended
106,https://www.indiegogo.com/projects/bring-blackskywhite-to-burning-man-2017/pica,Bring blackSKYwhite To Burning Man 2017,"Help us bring the mind-bending avant-garde theater from Moscow, Russia back to Burning Man!",Dance & Theater,"$1,691 USD raised 34%",Ended
107,https://www.indiegogo.com/projects/the-dainty-rogues-doctor-who-burlesque-fanfiction/pica,The Dainty Rogues Doctor Who Burlesque Fanfiction,We're raising funds to put on a dynamic burlesque show inspired by the wonderfully geeky Doctor Who.,Dance & Theater,$64 USD raised 1%,Ended
108,https://www.indiegogo.com/projects/ashley-robicheaux-artists-presents-mattress/pica,Ashley Robicheaux & Artists Presents ''Mattress'',A series of dance-theater performances which abstract the human experience within a dreamscape.,Dance & Theater,"$1,360 USD raised 5%",Ended
